Datetime,Prob_Pos_finbert,Prob_Neu_finbert,Prob_Neg_finbert,Prob_Pos_roberta,Prob_Neu_roberta,Prob_Neg_roberta,Prob_Pos_distilbert,Prob_Neu_distilbert,Prob_Neg_distilbert,Engagement_Weight,Prob_Pos_Weighted,Prob_Neu_Weighted,Prob_Neg_Weighted,Sentiment_Confidence,Total_Weight,Ticker,Source,Source_Type,Sentiment_Score,Sentiment_MA_6h,Sentiment_MA_24h,Sentiment_Velocity_1h,Sentiment_Velocity_6h,Sentiment_Acceleration,Sentiment_Momentum,Sentiment_Volatility
2025-07-14 18:18:00+00:00,1.695668885304258e-07,5.0049973054910886e-08,0.9999998807907104,0.080077163875103,0.9107608199119568,0.0091619715094566,0.9933899641036988,0.0,0.0066100358963012,,,,,,,,,,,,,,,,,
2025-07-14 18:20:42+00:00,0.22410078346729279,4.86411081510596e-05,0.7758505344390869,0.012119469232857227,0.4425741732120514,0.545306384563446,0.02798783779144287,0.0,0.9720121622085571,1.0,0.0706153609463945,0.10844429194723489,0.5209403422474862,0.7442004889249803,0.7,TSLA,newsapi,news,-0.45032498130109166,-0.40461430794852604,-0.40461430794852604,,,,,0.06991406249733975
2025-07-14 18:24:33+00:00,9.467762720305473e-05,0.0033887552563101053,0.9965165853500366,0.07007771730422974,0.7519600987434387,0.17796222865581512,0.007563173770904541,0.0,0.9924368262290955,1.0,0.01851910588506143,0.1851790756639093,0.4963018345087767,0.7090026207268239,0.7,TSLA,newsapi,news,-0.47778272862371524,-0.41024264800046367,-0.41024264800046367,,,,,0.0699461331521023
2025-07-14 18:28:37+00:00,0.00010117753845406696,6.0220140767341945e-06,0.9998927116394043,0.026966135948896408,0.8067724108695984,0.16626150906085968,0.010274231433868408,0.0,0.9897257685661316,1.0,0.00843302351917373,0.19766092682699307,0.49390603847801684,0.7055800549685955,0.7,TSLA,newsapi,news,-0.4854730149588431,-0.41561624564034794,-0.41561624564034794,,,,,0.07014539236226904
2025-07-14 18:30:00+00:00,2.2943514295548084e-05,0.00013822081763237293,0.9998388290405273,0.2592136710882187,0.7299600839614868,0.010826236568391323,0.002965867519378662,0.0,0.9970341324806213,1.0,0.0640328004165076,0.17887892239950132,0.45708827327471224,0.6529832475353032,0.7,TSLA,newsapi,news,-0.39305547285820464,-0.4141121941215384,-0.4141121941215384,,,,,0.06784433064507502
2025-07-14 18:30:57+00:00,0.27663132548332214,0.001106425654143095,0.7222623229026794,0.010291731916368008,0.2689874768257141,0.7207208275794983,0.0005757808685302734,0.0,0.9994242191314697,1.0,0.08007900710683316,0.06621173100546002,0.5537092915177345,0.7910132735967637,0.7,TSLA,newsapi,news,-0.4736302844109014,-0.4178320747646236,-0.4178320747646236,,,,,0.06721158019726843
2025-07-14 18:33:32+00:00,1.9438455638010055e-05,1.655023652347154e-06,0.9999788999557495,0.4536436200141907,0.5334216356277466,0.01293470524251461,0.0008273720741271973,0.0,0.9991726279258728,1.0,0.11129291978402761,0.13068876413542058,0.4580183046590537,0.6543118637986481,0.7,TSLA,newsapi,news,-0.3467253848750261,-0.41364932830052964,-0.41364932830052964,,,,,0.06732369929144284
2025-07-14 18:33:43+00:00,1.8107462892658077e-05,5.427531050372636e-06,0.999976396560669,0.04489896073937416,0.6375882029533386,0.3175128102302551,0.006287515163421631,0.0,0.9937124848365784,1.0,0.012105630624355398,0.15621062943226202,0.531683714389801,0.7595481634140014,0.7,TSLA,newsapi,news,-0.5195780837654456,-0.4195342591596916,-0.4195342591596916,,,,,0.06992315345434241
2025-07-14 18:36:00+00:00,0.001050695194862783,3.876042683259584e-05,0.9989105463027954,0.02843024954199791,0.8459873795509338,0.12558232247829437,0.26758384704589844,0.0,0.7324161529541016,1.0,0.054086779025383294,0.2072777609094919,0.43863544873893257,0.6266220696270466,0.7,TSLA,newsapi,news,-0.3845486697135493,-0.4176929123467367,-0.4176929123467367,,,,,0.06842545679556039
2025-07-14 18:39:23+00:00,0.0009467827621847391,0.9989702701568604,8.290144614875317e-05,0.06282786279916763,0.636576771736145,0.30059537291526794,0.2536523938179016,0.0,0.7463476061820984,1.0,0.06004709447734057,0.4356729847192764,0.2042799098510295,0.6223899781703949,0.7,TSLA,newsapi,news,-0.14423281537368893,-0.4040199074980843,-0.4040199074980843,,,,,0.09041372156078241
2025-07-14 18:39:27+00:00,0.000666273757815361,0.00011461718531791121,0.9992191791534424,0.4154079556465149,0.5767818689346313,0.007810170296579599,0.08387863636016846,0.0,0.9161213636398315,1.0,0.11664026714861392,0.14134365070087368,0.4420161005225964,0.6314515721751377,0.7,TSLA,newsapi,news,-0.32537583337398246,-0.4002749515874128,-0.4002749515874128,,,,,0.08977988407420395
2025-07-14 18:39:30+00:00,0.00476267421618104,0.0005632396205328405,0.9946740865707397,0.025436870753765106,0.4199906289577484,0.5545724630355835,0.025242388248443604,0.0,0.9747576117515564,1.0,0.011983000058680771,0.10305541118839753,0.5849615797400474,0.8356593996286392,0.7,TSLA,newsapi,news,-0.5729785796813666,-0.4081251165007744,-0.4081251165007744,,,,,0.095038674554523
2025-07-14 18:39:33+00:00,7.628735329490155e-05,0.00047429194091819227,0.9994494318962097,0.3091897964477539,0.6723974347114563,0.018412740901112556,0.00159376859664917,0.0,0.9984062314033508,1.0,0.07605177009303588,0.16487017324776387,0.4590780529472977,0.6558257899247111,0.7,TSLA,newsapi,news,-0.3830262828542618,-0.4070338628639695,-0.4070338628639695,,,,,0.09300095433029663
2025-07-14 18:41:28+00:00,5.18689448654186e-05,0.006966662593185902,0.9929814338684082,0.17681996524333954,0.7599349021911621,0.06324511766433716,0.007002651691436768,0.0,0.9929973483085632,1.0,0.044560878835181936,0.18813471656292674,0.46730439126491546,0.6675777018070221,0.7,TSLA,newsapi,news,-0.4227435124297335,-0.40768843159587637,-0.40768843159587637,,,,,0.09101323725597722
2025-07-14 18:45:00+00:00,0.00043343246215954423,7.287554763024673e-05,0.9994935989379883,0.0324210450053215,0.8349164128303528,0.1326625496149063,0.1893969178199768,0.0,0.8106030821800232,1.0,0.04120897773420438,0.20457492629677287,0.4542160717397928,0.6488801024854183,0.7,TSLA,newsapi,news,-0.4130070940055884,-0.4079011780922648,-0.4079011780922648,,,,,0.08910330423791106
2025-07-14 18:45:41+00:00,6.153959111543372e-05,0.0011510911863297224,0.9987873435020447,0.7266970872879028,0.2711016833782196,0.0022012521512806416,0.0026157498359680176,0.0,0.997384250164032,1.0,0.1785157736923429,0.06674221795983612,0.45474200673634185,0.6496314381947741,0.7,TSLA,newsapi,news,-0.27622623304399896,-0.40283675712886996,-0.40283675712886996,,,,,0.09104218925929611
2025-07-14 18:46:08+00:00,0.0010442252969369292,8.024131602724083e-06,0.99894779920578,0.060602206736803055,0.37557053565979004,0.5638272762298584,0.01681685447692871,0.0,0.9831831455230713,1.0,0.018082873267121612,0.0920170279934973,0.5899001169204712,0.8427144527435303,0.7,TSLA,newsapi,news,-0.5718172436533495,-0.4090952936668137,-0.4090952936668137,,,,,0.09501292217885098
2025-07-14 18:46:19+00:00,0.0005763492081314325,3.403794107725844e-05,0.9993895292282104,0.07497632503509521,0.6811033487319946,0.24392026662826538,0.0021112561225891113,0.0,0.9978887438774109,1.0,0.01890004723332822,0.16687985106284028,0.5142200636863709,0.7346000909805298,0.7,TSLA,newsapi,news,-0.49532001645304263,-0.41217474805203613,-0.41217474805203613,,,,,0.09465004111128561
2025-07-14 18:50:37+00:00,6.672612926195143e-06,0.08709842711687088,0.9128949642181396,0.12300492823123932,0.848035454750061,0.02895963378250599,0.0012244582176208496,0.0,0.9987755417823792,1.0,0.030352355936356608,0.23215624600648876,0.4374914200697094,0.6249877429567278,0.7,TSLA,newsapi,news,-0.4071390641333528,-0.41200110377897803,-0.41200110377897803,,,,,0.09294919912795549
2025-07-14 18:50:40+00:00,5.219120066612959e-05,0.0036155565176159143,0.9963323473930359,0.13640792667865753,0.8252816200256348,0.038310494273900986,0.21496188640594482,0.0,0.7850381135940552,1.0,0.07105288569349795,0.20320635273121296,0.4257407982461154,0.6082011403515935,0.7,TSLA,newsapi,news,-0.35468791255261745,-0.4100906640714327,-0.4100906640714327,,,,,0.09193003520501383
2025-07-14 18:50:41+00:00,0.9999998807907104,3.479639687498093e-08,1.5852424439799506e-07,0.02721371315419674,0.5370263457298279,0.4357599914073944,0.824577808380127,0.0,0.17542219161987305,1.0,0.43096844281069935,0.13157146444679893,0.13746012581507783,0.6156692040152848,0.7,TSLA,newsapi,news,0.2935083169956215,-0.38739392274668905,-0.38739392274668905,,,,,0.15536676305868663
2025-07-14 18:50:46+00:00,0.0004548821016214788,3.716931132657919e-06,0.9995414018630981,0.2507942020893097,0.7272320985794067,0.021973609924316406,0.008002698421478271,0.0,0.9919973015785217,1.0,0.06297241872409358,0.17817290489267176,0.45885465472936626,0.6555066496133805,0.7,TSLA,newsapi,news,-0.39588223600527267,-0.3876591825360198,-0.3876591825360198,,,,,0.15284767156138115
2025-07-14 18:51:40+00:00,0.00021382920385804027,9.98743303171068e-07,0.9997852444648743,0.10489700734615326,0.594387948513031,0.30071499943733215,0.005703628063201904,0.0,0.9942963719367981,1.0,0.02675777388794813,0.14562532703381748,0.5276169084012508,0.7537384405732155,0.7,TSLA,newsapi,news,-0.5008591345133027,-0.39108948411108896,-0.39108948411108896,,,,,0.15172555928673334
2025-07-14 18:53:17+00:00,0.02655869908630848,0.0016842398326843977,0.9717570543289185,0.24501875042915344,0.37384042143821716,0.3811407685279846,0.01525259017944336,0.0,0.9847474098205566,1.0,0.07013523288071155,0.09206249040551483,0.5378022602200508,0.7682889431715012,0.7,TSLA,newsapi,news,-0.4676670273393393,-0.3933417647942728,-0.3933417647942728,,,,,0.14998507975425734
2025-07-14 18:53:45+00:00,1.6530295852135168e-06,4.586079001001053e-07,0.9999978542327881,0.710382878780365,0.2696377635002136,0.019979381933808327,0.015751779079437256,0.0,0.9842482209205627,1.0,0.17680082948837478,0.06606138046776436,0.45713778642006214,0.6530539806000888,0.7,TSLA,newsapi,news,-0.28033695693168736,-0.3901130559981989,-0.3901130559981989,,,,,0.1489924518317382
2025-07-14 18:53:47+00:00,6.016075076331617e-06,5.896190123166889e-05,0.9999350309371948,0.20783479511737823,0.7639695405960083,0.028195686638355255,0.0368841290473938,0.0,0.9631158709526062,1.0,0.05737593188807295,0.18718904677836687,0.4554350293055177,0.6506214704364539,0.7,TSLA,newsapi,news,-0.3980590974174448,-0.3903337793709557,-0.3903337793709557,,,,,0.14685453537366155
2025-07-14 18:55:00+00:00,3.556392766768113e-05,1.560175405757036e-06,0.9999629259109497,0.038655687123537064,0.65892094373703,0.302423357963562,0.016514718532562256,0.0,0.9834852814674377,1.0,0.012370676988211926,0.16143606806468594,0.5261932662129402,0.7517046660184861,0.7,TSLA,newsapi,news,-0.5138225892247282,-0.393671314772409,-0.393671314772409,,,,,0.1462167576159546
2025-07-14 19:00:18+00:00,4.537619588518282e-06,2.0070237951586023e-05,0.9999754428863525,0.03788436949253082,0.8953596949577332,0.06675591319799423,0.24321788549423218,0.0,0.7567821145057678,1.0,0.051846071020645465,0.21936874493127104,0.42878519278019667,0.612550275400281,0.7,TSLA,newsapi,news,-0.3769391217595512,-0.39323099390364963,-0.39323099390364963,,,,,0.14425286040793908
2025-07-14 20:46:06+00:00,0.002148817293345928,1.9829321900033392e-05,0.9978312849998474,0.08757288008928299,0.6963669061660767,0.21606022119522095,0.07602095603942871,0.0,0.9239790439605713,1.0,0.035360691770911216,0.17061544422082078,0.4940238466858864,0.7057483524084092,0.7,TSLA,alphavantage,news,-0.45866315491497517,-0.39490874162188877,-0.39490874162188877,,,,,0.14272723666444964
2025-07-14 21:45:03+00:00,9.593005233909935e-05,0.000389373570214957,0.9995146989822388,0.5703652501106262,0.42444664239883423,0.005188135430216789,0.02268320322036743,0.0,0.9773167967796326,1.0,0.14373590725532265,0.10409845198737457,0.4521656483318657,0.6459509261883796,0.7,TSLA,alphavantage,news,-0.30842974107654303,-0.3927467666082551,-0.3927467666082551,,,,,0.1415474992632936
2025-07-15 00:14:00+00:00,0.998708963394165,0.0012811524793505669,9.874570423562545e-06,0.7768861055374146,0.20164354145526886,0.0214703269302845,0.9768314957618713,0.0,0.023168504238128662,1.0,0.6409211173653602,0.04976139035075902,0.009317483219310816,0.9156015962362289,0.7,TSLA,alphavantage,news,0.6316036341460494,-0.3677626104922964,-0.3677626104922964,,,,,0.21243194795955278
2025-07-15 01:15:36+00:00,1.4691115211462602e-05,0.0006776987574994564,0.9993076324462891,0.6300885677337646,0.3178292214870453,0.05208218842744827,0.007977843284606934,0.0,0.9920221567153931,1.0,0.15577193518183774,0.07805791491642594,0.4661701506748795,0.6659573581069708,0.7,TSLA,alphavantage,news,-0.31039821549304175,-0.3663967915637428,-0.3663967915637428,,,,,0.21001194071701
2025-07-15 01:27:09+00:00,1.9140155927743763e-05,3.8081752791185863e-06,0.9999769926071167,0.10129208862781525,0.7227886319160461,0.175919309258461,0.10790294408798218,0.0,0.8920970559120178,1.0,0.04370493617287138,0.17708428110850943,0.4792107734829187,0.6845868192613125,0.7,TSLA,alphavantage,news,-0.43550583731004733,-0.36800397867412193,-0.36800397867412193,,,,,0.20776421010533574
2025-07-15 08:51:00+00:00,4.1055121982935816e-05,0.00172297446988523,0.9982359409332275,0.8360369801521301,0.15924334526062012,0.00471960986033082,0.04366046190261841,0.0,0.9563395380973816,1.0,0.2124811364043853,0.03949705244041978,0.4480217870441265,0.6400311243487522,0.7,TSLA,alphavantage,news,-0.2355406506397412,-0.36499344849152243,-0.36499344849152243,,,,,0.20630291357646557
2025-07-15 14:51:43+00:00,2.044196480710525e-05,2.8024151106365025e-06,0.9999767541885376,0.24296483397483826,0.6927255392074585,0.06430959701538086,0.017919540405273438,0.0,0.9820804595947266,1.0,0.0626680276449042,0.16971854178205828,0.46761342287063595,0.66801917552948,0.7,TSLA,alphavantage,news,-0.40494539522573175,-0.3658812695300604,-0.3658812695300604,,,,,0.20403203014616986
2025-07-15 15:00:21+00:00,0.0228546354919672,1.2226474609633442e-05,0.9771331548690796,0.05914022773504257,0.8383395075798035,0.10252027958631516,0.0012590289115905762,0.0,0.9987409710884094,1.0,0.021108983792364595,0.20539660276994254,0.47349442180246115,0.6764206025749445,0.7,TSLA,alphavantage,news,-0.45238543801009656,-0.36776179493180033,-0.36776179493180033,,,,,0.20215502017583833
